timestamp,equity
2017-01-03,10064.365947825585
2017-01-04,10129.206525718146
2017-01-05,9983.918765672244
2017-01-06,10001.650211690947
2017-01-09,9930.5397137861
2017-01-10,9875.088360449325
2017-01-11,9922.675305972258
2017-01-12,9891.250400086821
2017-01-13,9891.39039213322
2017-01-17,9819.291773440487
2017-01-18,9807.399082760363
2017-01-19,9911.798619776559
2017-01-20,9921.710764085745
2017-01-23,9804.569307709058
2017-01-24,9890.32499791327
2017-01-25,9994.192565659547
2017-01-26,9987.0228212873
2017-01-27,9985.910254632563
2017-01-30,9921.040025530807
2017-01-31,9879.675559182853
2017-02-01,9870.103730018718
2017-02-02,9871.86736842619
2017-02-03,9938.508577279683
2017-02-06,9805.39339115005
2017-02-07,9787.389793438726
2017-02-08,9798.709615903948
2017-02-09,9896.529226350089
2017-02-10,9974.419396520601
2017-02-13,10043.85583701662
2017-02-14,10133.278846705938
2017-02-15,10203.156480976791
2017-02-16,10117.149735801335
2017-02-17,10062.526347264511
2017-02-21,10152.915425192801
2017-02-22,10171.987091766994
2017-02-23,10134.825382755467
2017-02-24,10041.960069765657
2017-02-27,10125.369494030636
2017-02-28,10096.366905106506
2017-03-01,10293.781489588451
2017-03-02,10268.37976577961
2017-03-03,10298.3705049012
2017-03-06,10229.232018479746
2017-03-07,10248.776962771095
2017-03-08,10187.506035035432
2017-03-09,10210.944282664525
2017-03-10,10172.503726573046
2017-03-13,10152.986272798365
2017-03-14,10109.390969246906
2017-03-15,10117.147774079547
2017-03-16,10052.720034233571
2017-03-17,10009.532660079625
2017-03-20,9950.567976708366
2017-03-21,9801.207316626129
2017-03-22,9787.88146640268
2017-03-23,9859.957513328824
2017-03-24,9849.50428703634
2017-03-27,9788.751545667646
2017-03-28,9891.268613241062
2017-03-29,9926.637423462618
2017-03-30,10029.717672829578
2017-03-31,10019.4820406293
2017-04-03,9947.66155870677
2017-04-04,9961.8983657378
2017-04-05,9946.323173075934
2017-04-06,9958.135792184281
2017-04-07,10007.025191300338
2017-04-10,10040.205173933036
2017-04-11,9942.270048951417
2017-04-12,9906.003002658397
2017-04-13,9758.6658935695
2017-04-17,9844.135806780523
2017-04-18,9733.974583373609
2017-04-19,9695.35945015533
2017-04-20,9784.001871548393
2017-04-21,9735.098624882557
2017-04-24,9783.632750381315
2017-04-25,9887.118618259401
2017-04-26,9844.12563271755
2017-04-27,9833.014690227821
2017-04-28,9833.204347164152
2017-05-01,9850.040503225018
2017-05-02,9815.937272477508
2017-05-03,9807.581919910186
2017-05-04,9798.982674138586
