signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2025-01-21 07:15:00,2025-01-21 07:30:00,buy,0.6261328079761663,0.01,155.22199999999998,155.12199999999999,155.522,155.12199999999999,155.522,10.0,30.0,1,1,10.700000000002774,2025-01-21 07:45:00,155.312,bar_end,7.200000000003183,0.7200000000003184,USDJPY,
2025-01-21 15:00:00,2025-01-21 15:15:00,sell,0.7494158635922161,0.01,155.67800000000003,155.601,155.37800000000001,155.77800000000002,155.37800000000001,10.0,30.0,2,1,17.700000000002092,2025-01-21 15:30:00,155.601,trail_sl,5.9000000000026604,0.5900000000002661,USDJPY,
2025-01-24 04:00:00,2025-01-24 04:15:00,sell,0.6272032801838073,0.01,156.20600000000002,156.094,155.906,156.306,155.906,10.0,30.0,1,1,21.20000000000175,2025-01-24 04:30:00,156.094,trail_sl,9.400000000002319,0.940000000000232,USDJPY,
2025-01-24 05:15:00,2025-01-24 05:30:00,sell,0.6351483073063576,0.01,155.54200000000003,155.64200000000002,155.24200000000002,155.64200000000002,155.24200000000002,10.0,30.0,1,1,8.600000000004115,2025-01-24 05:45:00,155.64200000000002,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-24 06:45:00,2025-01-24 07:00:00,buy,0.6164380006156418,0.01,155.15599999999998,155.24800000000002,155.456,155.05599999999998,155.456,10.0,30.0,1,1,19.20000000000357,2025-01-24 07:15:00,155.24800000000002,trail_sl,7.400000000004138,0.7400000000004139,USDJPY,
2025-01-24 10:00:00,2025-01-24 10:15:00,buy,0.7025766859908725,0.01,155.08799999999997,155.251,155.38799999999998,154.98799999999997,155.38799999999998,10.0,30.0,2,1,26.300000000003365,2025-01-24 10:30:00,155.251,trail_sl,14.500000000003933,1.4500000000003934,USDJPY,
2025-01-27 00:45:00,2025-01-27 01:00:00,buy,0.8223492471500214,0.01,155.67499999999998,155.575,155.975,155.575,155.975,10.0,30.0,4,1,0.20000000000095497,2025-01-27 01:15:00,155.575,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-27 11:30:00,2025-01-27 11:45:00,buy,0.6383098720805133,0.01,154.61599999999999,154.516,154.916,154.516,154.916,10.0,30.0,1,1,0.0,2025-01-27 12:00:00,154.516,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-27 12:30:00,2025-01-27 12:45:00,buy,0.6308520249632983,0.01,153.98799999999997,153.88799999999998,154.28799999999998,153.88799999999998,154.28799999999998,10.0,30.0,1,1,8.000000000004093,2025-01-27 13:00:00,153.88799999999998,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-27 13:30:00,2025-01-27 13:45:00,buy,0.6273038130190352,0.01,153.98,154.11,154.28,153.88,154.28,10.0,30.0,1,1,23.00000000000182,2025-01-27 14:00:00,154.11,trail_sl,11.200000000002387,1.1200000000002388,USDJPY,
2025-01-27 16:30:00,2025-01-27 16:45:00,buy,0.6003672707784952,0.01,154.38199999999998,154.28199999999998,154.682,154.28199999999998,154.682,10.0,30.0,1,1,11.400000000003274,2025-01-27 17:00:00,154.398,bar_end,-0.19999999999804463,-0.019999999999804462,USDJPY,
2025-01-28 16:15:00,2025-01-28 16:30:00,sell,0.6690556129239553,0.01,155.24300000000002,155.148,154.943,155.34300000000002,154.943,10.0,30.0,1,1,19.50000000000216,2025-01-28 16:45:00,155.148,trail_sl,7.700000000002729,0.7700000000002729,USDJPY,
2025-01-28 17:00:00,2025-01-28 17:15:00,buy,0.7233838122592525,0.01,155.58999999999997,155.48999999999998,155.89,155.48999999999998,155.89,10.0,30.0,2,1,3.700000000003456,2025-01-28 17:30:00,155.48999999999998,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-29 16:00:00,2025-01-29 16:15:00,sell,0.7349830877316172,0.01,155.41100000000003,155.274,155.11100000000002,155.51100000000002,155.11100000000002,10.0,30.0,2,2,23.70000000000232,2025-01-29 16:45:00,155.274,trail_sl,11.900000000002887,1.1900000000002888,USDJPY,
2025-01-30 14:00:00,2025-01-30 14:15:00,sell,0.7297521009239237,0.01,154.34400000000002,154.197,154.044,154.44400000000002,154.044,10.0,30.0,2,2,24.70000000000141,2025-01-30 14:45:00,154.197,trail_sl,12.900000000001977,1.2900000000001979,USDJPY,
2025-01-30 15:30:00,2025-01-30 15:45:00,sell,0.7115632092769364,0.01,153.89600000000002,153.996,153.596,153.996,153.596,10.0,30.0,2,1,5.100000000001614,2025-01-30 16:00:00,153.996,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-31 01:15:00,2025-01-31 01:30:00,sell,0.6068244115620811,0.01,154.26700000000002,154.16299999999998,153.967,154.36700000000002,153.967,10.0,30.0,1,1,20.400000000003615,2025-01-31 01:45:00,154.16299999999998,trail_sl,8.600000000004183,0.8600000000004184,USDJPY,
2025-01-31 02:00:00,2025-01-31 02:15:00,buy,0.6322633007209797,0.01,154.25799999999998,154.158,154.558,154.158,154.558,10.0,30.0,1,1,1.6000000000019554,2025-01-31 02:30:00,154.225,bar_end,-5.099999999998704,-0.5099999999998704,USDJPY,
2025-01-31 17:15:00,2025-01-31 17:30:00,buy,0.6990865500033362,0.01,154.77599999999998,154.676,155.076,154.676,155.076,10.0,30.0,1,1,9.900000000001796,2025-01-31 17:45:00,154.82,bar_end,2.6000000000011143,0.2600000000001114,USDJPY,
2025-02-03 00:00:00,2025-02-03 00:15:00,buy,0.7329203530198372,0.01,154.96099999999998,154.861,155.261,154.861,155.261,10.0,30.0,2,2,5.900000000002592,2025-02-03 00:45:00,154.986,bar_end,0.7000000000005684,0.07000000000005685,USDJPY,
2025-02-03 02:00:00,2025-02-03 02:15:00,buy,0.8423162722738499,0.01,155.53799999999998,155.703,155.838,155.438,155.838,10.0,30.0,4,1,26.500000000001478,2025-02-03 02:30:00,155.703,trail_sl,14.700000000002046,1.4700000000002047,USDJPY,
2025-02-03 17:00:00,2025-02-03 17:15:00,buy,0.7295807699681038,0.01,154.70299999999997,154.764,155.003,154.60299999999998,155.003,10.0,30.0,2,1,16.10000000000298,2025-02-03 17:30:00,154.764,trail_sl,4.300000000003547,0.4300000000003547,USDJPY,
2025-02-03 20:00:00,2025-02-03 20:15:00,buy,0.6119484524253206,0.01,154.80199999999996,154.863,155.10199999999998,154.70199999999997,155.10199999999998,10.0,30.0,1,1,16.10000000000298,2025-02-03 20:30:00,154.863,trail_sl,4.300000000003547,0.4300000000003547,USDJPY,
2025-02-04 11:15:00,2025-02-04 11:30:00,buy,0.6984921041747296,0.01,155.26199999999997,155.16199999999998,155.56199999999998,155.16199999999998,155.56199999999998,10.0,30.0,1,1,9.300000000001774,2025-02-04 11:45:00,155.34,bar_end,6.000000000003138,0.6000000000003138,USDJPY,
2025-02-05 10:00:00,2025-02-05 10:15:00,sell,0.6447043486454275,0.01,153.34300000000002,153.108,153.043,153.443,153.043,10.0,30.0,1,1,33.500000000000796,2025-02-05 10:30:00,153.108,trail_sl,21.700000000001364,2.1700000000001363,USDJPY,
2025-02-05 16:00:00,2025-02-05 16:15:00,sell,0.7117527219693427,0.01,152.99300000000002,152.87099999999998,152.693,153.09300000000002,152.693,10.0,30.0,2,2,22.200000000003683,2025-02-05 16:45:00,152.87099999999998,trail_sl,10.400000000004251,1.0400000000004253,USDJPY,
2025-02-06 15:00:00,2025-02-06 15:15:00,sell,0.7646611123352167,0.01,152.36900000000003,152.28799999999998,152.06900000000002,152.46900000000002,152.06900000000002,10.0,30.0,2,1,18.100000000004002,2025-02-06 15:30:00,152.28799999999998,trail_sl,6.30000000000457,0.6300000000004571,USDJPY,
2025-02-06 18:00:00,2025-02-06 18:15:00,buy,0.6015781492384391,0.01,151.867,151.767,152.167,151.767,152.167,10.0,30.0,1,1,11.600000000001387,2025-02-06 18:30:00,151.966,bar_end,8.100000000001796,0.8100000000001797,USDJPY,
2025-02-07 08:00:00,2025-02-07 08:15:00,buy,0.7137451194665348,0.01,151.64699999999996,151.739,151.94699999999997,151.54699999999997,151.94699999999997,10.0,30.0,2,2,19.20000000000357,2025-02-07 08:45:00,151.739,trail_sl,7.400000000004138,0.7400000000004139,USDJPY,
2025-02-07 15:30:00,2025-02-07 15:45:00,buy,0.7301959885421011,0.01,151.96599999999998,151.86599999999999,152.266,151.86599999999999,152.266,10.0,30.0,2,1,3.8000000000010914,2025-02-07 16:00:00,151.86599999999999,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-02-07 16:00:00,2025-02-07 16:15:00,sell,0.6543496471275013,0.01,151.80700000000002,151.652,151.507,151.907,151.507,10.0,30.0,1,1,25.500000000002387,2025-02-07 16:30:00,151.652,trail_sl,13.700000000002955,1.3700000000002956,USDJPY,
2025-02-07 21:00:00,2025-02-07 21:15:00,buy,0.6765868582667427,0.01,151.37499999999997,151.429,151.67499999999998,151.27499999999998,151.67499999999998,10.0,30.0,1,1,15.400000000002478,2025-02-07 21:30:00,151.429,trail_sl,3.600000000003047,0.3600000000003047,USDJPY,
2025-02-10 01:00:00,2025-02-10 01:15:00,buy,0.7098411326784104,0.01,151.545,151.782,151.845,151.445,151.845,10.0,30.0,2,2,33.70000000000175,2025-02-10 01:45:00,151.782,trail_sl,21.90000000000232,2.1900000000002318,USDJPY,
2025-02-10 04:00:00,2025-02-10 04:15:00,buy,0.7095417304084706,0.01,152.14,152.04,152.44,152.04,152.44,10.0,30.0,2,2,7.400000000001228,2025-02-10 04:45:00,152.151,bar_end,-0.6999999999975899,-0.06999999999975899,USDJPY,
2025-02-12 09:30:00,2025-02-12 09:45:00,buy,0.6057743381354307,0.01,153.69499999999996,153.786,153.99499999999998,153.59499999999997,153.99499999999998,10.0,30.0,1,1,19.100000000003092,2025-02-12 10:00:00,153.786,trail_sl,7.300000000003661,0.7300000000003661,USDJPY,
2025-02-12 15:00:00,2025-02-12 15:15:00,buy,0.7689686211405671,0.01,153.43299999999996,154.356,153.73299999999998,153.33299999999997,153.73299999999998,10.0,30.0,2,1,102.30000000000246,2025-02-12 15:30:00,154.356,trail_sl,90.50000000000303,9.050000000000303,USDJPY,
2025-02-13 02:15:00,2025-02-13 02:30:00,buy,0.6425140755040242,0.01,154.313,154.455,154.613,154.213,154.613,10.0,30.0,1,1,24.200000000001864,2025-02-13 02:45:00,154.455,trail_sl,12.400000000002432,1.2400000000002434,USDJPY,
2025-02-13 09:30:00,2025-02-13 09:45:00,buy,0.6299259564400373,0.01,154.28999999999996,154.18999999999997,154.58999999999997,154.18999999999997,154.58999999999997,10.0,30.0,1,1,5.200000000004934,2025-02-13 10:00:00,154.321,bar_end,1.3000000000034333,0.13000000000034334,USDJPY,
2025-02-14 15:00:00,2025-02-14 15:15:00,sell,0.8269108572009357,0.01,152.74800000000002,152.249,152.448,152.848,152.448,10.0,30.0,4,1,59.900000000001796,2025-02-14 15:30:00,152.249,trail_sl,48.10000000000237,4.810000000000237,USDJPY,
2025-02-14 17:15:00,2025-02-14 17:30:00,sell,0.6091829661684492,0.01,152.13200000000003,152.23200000000003,151.83200000000002,152.23200000000003,151.83200000000002,10.0,30.0,1,1,3.4000000000020236,2025-02-14 17:45:00,152.139,bar_end,-2.499999999997658,-0.2499999999997658,USDJPY,
2025-02-17 08:00:00,2025-02-17 08:15:00,buy,0.641640601014098,0.01,151.72099999999998,151.62099999999998,152.021,151.62099999999998,152.021,10.0,30.0,1,1,5.000000000001137,2025-02-17 08:30:00,151.716,bar_end,-2.299999999996703,-0.2299999999996703,USDJPY,
2025-02-18 09:15:00,2025-02-18 09:30:00,buy,0.6507359436782231,0.01,151.91899999999998,151.819,152.219,151.819,152.219,10.0,30.0,1,1,14.800000000002456,2025-02-18 09:45:00,152.055,bar_end,11.80000000000241,1.180000000000241,USDJPY,
2025-02-19 16:15:00,2025-02-19 16:30:00,sell,0.673662901304322,0.01,151.407,151.507,151.107,151.507,151.107,10.0,30.0,1,1,7.699999999999818,2025-02-19 16:45:00,151.335,bar_end,5.400000000000273,0.5400000000000273,USDJPY,
2025-02-20 16:15:00,2025-02-20 16:30:00,sell,0.6589897088214788,0.01,149.83800000000002,149.93800000000002,149.538,149.93800000000002,149.538,10.0,30.0,1,1,3.900000000001569,2025-02-20 16:45:00,149.816,bar_end,0.4000000000019781,0.040000000000197815,USDJPY,
2025-02-20 16:45:00,2025-02-20 17:00:00,sell,0.631278853704624,0.01,149.8,149.9,149.5,149.9,149.5,10.0,30.0,1,1,14.400000000000546,2025-02-20 17:15:00,149.677,bar_end,10.500000000001886,1.0500000000001888,USDJPY,
2025-02-21 16:15:00,2025-02-21 16:30:00,sell,0.7947690498283562,0.01,150.11700000000002,149.846,149.817,150.217,149.817,10.0,30.0,2,1,37.10000000000093,2025-02-21 16:45:00,149.846,trail_sl,25.3000000000015,2.53000000000015,USDJPY,
2025-02-24 01:30:00,2025-02-24 01:45:00,buy,0.7727911714124797,0.01,149.41299999999998,149.313,149.713,149.313,149.713,10.0,30.0,2,1,0.0,2025-02-24 02:00:00,149.313,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-02-24 16:00:00,2025-02-24 16:15:00,sell,0.7596340605611238,0.01,149.64400000000003,149.559,149.34400000000002,149.74400000000003,149.34400000000002,10.0,30.0,2,1,18.50000000000307,2025-02-24 16:30:00,149.559,trail_sl,6.700000000003638,0.6700000000003639,USDJPY,
2025-02-25 15:00:00,2025-02-25 15:15:00,sell,0.8567082845372149,0.01,149.72100000000003,149.56799999999998,149.42100000000002,149.82100000000003,149.42100000000002,10.0,30.0,4,1,25.300000000004275,2025-02-25 15:30:00,149.56799999999998,trail_sl,13.500000000004842,1.3500000000004844,USDJPY,
2025-02-25 18:00:00,2025-02-25 18:15:00,buy,0.6300232243591471,0.01,148.914,148.814,149.214,148.814,149.214,10.0,30.0,1,1,4.100000000002524,2025-02-25 18:30:00,148.814,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-02-26 09:15:00,2025-02-26 09:30:00,buy,0.6189537787819884,0.01,149.48999999999998,149.39,149.79,149.39,149.79,10.0,30.0,1,1,4.900000000000659,2025-02-26 09:45:00,149.532,bar_end,2.4000000000030015,0.24000000000030014,USDJPY,
2025-02-26 16:30:00,2025-02-26 16:45:00,buy,0.6912343258790334,0.01,149.67899999999997,149.74,149.97899999999998,149.57899999999998,149.97899999999998,10.0,30.0,1,1,16.10000000000298,2025-02-26 17:00:00,149.74,trail_sl,4.300000000003547,0.4300000000003547,USDJPY,
2025-02-26 17:00:00,2025-02-26 17:15:00,sell,0.7366376347328082,0.01,149.60300000000004,149.54999999999998,149.30300000000003,149.70300000000003,149.30300000000003,10.0,30.0,2,1,15.300000000004843,2025-02-26 17:30:00,149.54999999999998,trail_sl,3.5000000000054117,0.35000000000054116,USDJPY,
