timestamp,equity
2010-01-04,10202.392013467583
2010-01-05,10231.238456599043
2010-01-06,10316.510828571942
2010-01-07,10285.138963803327
2010-01-08,10342.243024343079
2010-01-11,10421.725421697945
2010-01-12,10272.140023887036
2010-01-13,10337.165457693618
2010-01-14,10330.275356497525
2010-01-15,10217.170818519828
2010-01-19,10286.644621095142
2010-01-20,10063.732448069684
2010-01-21,9938.839892477165
2010-01-22,9800.821527609645
2010-01-25,9850.551645051723
2010-01-26,9823.739523684944
2010-01-27,9746.291021629117
2010-01-28,9690.29804188704
2010-01-29,9593.421766544328
2010-02-01,9744.569033803024
2010-02-02,9837.827204664456
2010-02-03,9811.278499433687
2010-02-04,9553.66910440538
2010-02-05,9434.670373808465
2010-02-08,9494.433895993307
2010-02-09,9593.452113401034
2010-02-10,9614.230425546946
2010-02-11,9679.541946752997
2010-02-12,9631.179426562878
2010-02-16,9782.346547965615
2010-02-17,9803.182431180578
2010-02-18,9828.482397338195
2010-02-19,9877.58048547531
2010-02-22,9870.320585500353
2010-02-23,9760.81218846179
2010-02-24,9782.112894506361
2010-02-25,9762.592959115113
2010-02-26,9821.866223738602
2010-03-01,9821.94081412336
2010-03-02,9895.582428288104
2010-03-03,9938.371598534459
2010-03-04,9879.544650771031
2010-03-05,9939.536296800388
2010-03-08,9934.441244624039
2010-03-09,9930.04719830269
2010-03-10,9923.489615426804
2010-03-11,9922.932777167725
2010-03-12,9903.834380687142
2010-03-15,9881.880202381499
2010-03-16,9928.691723061436
2010-03-17,9960.843648428976
2010-03-18,9953.175699040932
2010-03-19,9883.511638135953
2010-03-22,9884.074508158395
2010-03-23,9963.995532789684
2010-03-24,9939.106159607893
2010-03-25,9971.50795207989
2010-03-26,9974.31104378115
2010-03-29,10030.944018506296
2010-03-30,10007.612081413527
2010-03-31,10014.835645799045
2010-04-01,10098.545894503317
2010-04-05,10206.791015531686
2010-04-06,10221.055500373808
2010-04-07,10177.741491434153
2010-04-08,10169.094319820942
2010-04-09,10216.129951325596
2010-04-12,10195.679472199006
2010-04-13,10159.140811518893
2010-04-14,10254.118703465123
2010-04-15,10267.645644621403
2010-04-16,10114.374062970273
2010-04-19,10097.288345365145
2010-04-20,10151.344325406704
2010-04-21,10140.126836125202
2010-04-22,10126.319569100326
2010-04-23,10216.685365332816
2010-04-26,10215.748594678942
2010-04-27,10057.304037665213
2010-04-28,10092.262013580037
2010-04-29,10134.834832639348
2010-04-30,10098.469526786046
2010-05-03,10158.831176714613
2010-05-04,9937.70965329004
2010-05-05,9880.589403378115
2010-05-06,9756.862613696441
2010-05-07,9747.89727346356
2010-05-10,9922.14130541466
2010-05-11,9994.343506132574
2010-05-12,10097.378762788121
2010-05-13,10033.44453806119
2010-05-14,9849.94941824589
2010-05-17,9817.759167633583
2010-05-18,9742.834713637714
2010-05-19,9643.964171945185
2010-05-20,9484.511514719949
2010-05-21,9473.914778719332
2010-05-24,9488.599687392996
2010-05-25,9405.406159740118
2010-05-26,9530.905287395139
2010-05-27,9719.27326904145
2010-05-28,9663.145401438172
2010-06-01,9624.304210164957
2010-06-02,9639.02164466741
2010-06-03,9636.074709053973
2010-06-04,9586.88072112148
2010-06-07,9621.894263964356
2010-06-08,9642.339345369097
2010-06-09,9626.68271402181
2010-06-10,9654.8658703542
2010-06-11,9662.117554409482
2010-06-14,9666.487515994673
2010-06-15,9708.815940679508
2010-06-16,9715.4996428915
2010-06-17,9750.3312959666
2010-06-18,9767.929779219487
2010-06-21,9744.313965350428
2010-06-22,9730.448058613063
2010-06-23,9698.956082533761
2010-06-24,9704.855255855464
2010-06-25,9742.374859303627
2010-06-28,9712.433628670191
2010-06-29,9670.964018637942
2010-06-30,9668.184466698138
2010-07-01,9583.065421106518
2010-07-02,9567.43045317974
2010-07-06,9588.061524251818
2010-07-07,9584.997309844413
2010-07-08,9568.065135105653
2010-07-09,9586.485791421288
2010-07-12,9574.529849346354
2010-07-13,9597.785616616997
2010-07-14,9615.458076882482
2010-07-15,9634.032891146855
2010-07-16,9580.997448457401
2010-07-19,9547.81427795592
2010-07-20,9567.836254494017
2010-07-21,9592.683598578713
2010-07-22,9607.855074651136
2010-07-23,9582.793658046066
2010-07-26,9584.388916786163
2010-07-27,9519.517700222848
2010-07-28,9525.451005986695
2010-07-29,9534.370378860944
2010-07-30,9602.381104882174
2010-08-02,9612.223068035377
2010-08-03,9659.464371310773
2010-08-04,9644.61543668483
2010-08-05,9660.684139817191
2010-08-06,9705.439828313209
2010-08-09,9699.444619444212
2010-08-10,9698.50771353582
2010-08-11,9728.369651606452
2010-08-12,9736.031273379283
2010-08-13,9748.576259600255
2010-08-16,9818.426365230363
2010-08-17,9807.947337373424
2010-08-18,9802.15538449633
2010-08-19,9825.412111450609
2010-08-20,9775.922032331655
2010-08-23,9779.598477665148
2010-08-24,9843.623580791625
2010-08-25,9866.018675106972
2010-08-26,9887.154244401187
2010-08-27,9834.063656868986
2010-08-30,9883.83191677214
2010-08-31,9927.856504615478
2010-09-01,9929.619009578779
2010-09-02,9938.987885647133
2010-09-03,9925.382562129624
2010-09-07,9985.74942381288
2010-09-08,9990.911540349587
2010-09-09,9922.286111732437
2010-09-10,9918.545424990865
2010-09-13,9946.13866548545
2010-09-14,10057.775860204189
2010-09-15,10056.303768407966
2010-09-16,9947.882969101172
2010-09-17,9949.545182347872
2010-09-20,9992.008176965483
2010-09-21,9968.108368127781
2010-09-22,10045.117416923793
2010-09-23,10088.2225094297
2010-09-24,10094.999134896505
2010-09-27,10140.74396994385
2010-09-28,10191.060760293862
2010-09-29,10227.358067722103
2010-09-30,10244.937228609653
2010-10-01,10281.759875419177
2010-10-04,10311.850609265995
2010-10-05,10417.53026012349
2010-10-06,10523.702760132117
2010-10-07,10459.783414059992
2010-10-08,10550.432168992957
2010-10-11,10617.426985857419
2010-10-12,10542.063932575602
2010-10-13,10675.217761550106
2010-10-14,10680.519673658202
2010-10-15,10612.851347058346
2010-10-18,10687.542527187403
2010-10-19,10577.532971620036
2010-10-20,10599.515632646424
2010-10-21,10489.080476236395
2010-10-22,10468.021358654307
2010-10-25,10546.01515007469
2010-10-26,10517.667233112432
2010-10-27,10382.85095472361
2010-10-28,10483.793591027888
2010-10-29,10603.565655843213
2010-11-01,10635.428827551985
2010-11-02,10720.05578172539
2010-11-03,10613.57339471139
2010-11-04,10959.358340119566
2010-11-05,11026.619668492594
2010-11-08,11046.538797752119
2010-11-09,11066.657467159512
2010-11-10,10900.532402522025
2010-11-11,10886.772162646368
2010-11-12,10622.415347772196
2010-11-15,10558.891406278417
2010-11-16,10403.706649198513
2010-11-17,10380.862331881097
2010-11-18,10541.97037800857
2010-11-19,10576.71900783783
2010-11-22,10654.345936619991
2010-11-23,10687.876287188541
2010-11-24,10607.151552522846
2010-11-26,10553.012271884087
2010-11-29,10565.941493537537
2010-11-30,10668.326444149778
2010-12-01,10742.084649929098
2010-12-02,10779.095981651873
2010-12-03,10856.086317629135
2010-12-06,10958.576865907033
2010-12-07,10904.961580872254
2010-12-08,10762.59436954637
2010-12-09,10773.3208031397
2010-12-10,10764.966171307551
2010-12-13,10827.237589798384
2010-12-14,10840.562474737195
2010-12-15,10769.65074637939
2010-12-16,10714.67092253071
2010-12-17,10770.362069812363
2010-12-20,10794.062554804992
2010-12-21,10829.320027430862
2010-12-22,10799.634399674285
2010-12-23,10793.672881864442
2010-12-27,10808.244139041662
2010-12-28,10867.478227203746
2010-12-29,10935.28144341029
2010-12-30,10925.99219445341
2010-12-31,11000.346737502658
2011-01-03,11072.140288006003
2011-01-04,10889.946283190833
2011-01-05,10939.048108242778
2011-01-06,10827.339156388158
2011-01-07,10752.228955631062
2011-01-10,10815.54314157742
2011-01-11,10932.283838214094
2011-01-12,10955.072033022876
2011-01-13,10940.992569859807
2011-01-14,10924.838571901619
2011-01-18,10966.724143518206
2011-01-19,10934.140320647964
2011-01-20,10852.729752829482
2011-01-21,10829.923357080166
2011-01-24,10839.267981742116
