time,symbol,position_change,new_position
2017-03-23 04:00:00,EURUSD,0.029312,-0.08226
2017-03-23 04:00:00,XAUUSD,0.058265,0.104439
2017-03-23 20:00:00,EURUSD,0.027955,-0.054306
2017-03-24 00:00:00,USDJPY,-0.032923,0.004074
2017-03-24 00:00:00,XAUUSD,0.055474,0.159913
2017-03-24 16:00:00,XAUUSD,0.05048,0.210393
2017-03-26 20:00:00,GBPUSD,0.037997,-0.116088
2017-03-27 04:00:00,USDJPY,-0.035199,-0.031125
2017-03-27 08:00:00,EURUSD,0.037335,-0.016971
2017-03-27 20:00:00,EURUSD,0.030883,0.013913
2017-03-28 04:00:00,GBPUSD,0.033874,-0.082214
2017-03-28 04:00:00,XAUUSD,0.059128,0.269522
2017-03-28 08:00:00,USDJPY,-0.032247,-0.063373
2017-03-29 00:00:00,EURUSD,0.028393,0.042305
2017-03-29 04:00:00,XAUUSD,0.057318,0.32684
2017-03-29 20:00:00,XAUUSD,0.054085,0.380925
2017-03-30 12:00:00,EURUSD,-0.02488,0.017425
2017-03-30 20:00:00,EURUSD,-0.031801,-0.014376
2017-03-31 12:00:00,EURUSD,-0.029256,-0.043631
2017-04-02 20:00:00,XAUUSD,0.060759,0.441684
2017-04-03 00:00:00,EURUSD,-0.030922,-0.074553
2017-04-03 08:00:00,GBPUSD,0.031038,-0.051176
2017-04-03 16:00:00,EURUSD,-0.029694,-0.104247
2017-04-04 00:00:00,USDJPY,-0.02982,-0.093193
2017-04-04 12:00:00,EURUSD,-0.031753,-0.136
2017-04-05 00:00:00,XAUUSD,0.066062,0.507746
2017-04-05 12:00:00,EURUSD,-0.028324,-0.164324
2017-04-05 16:00:00,XAUUSD,-0.103243,0.404503
2017-04-06 08:00:00,EURUSD,-0.026153,-0.190477
2017-04-06 16:00:00,XAUUSD,0.052313,0.456815
2017-04-07 00:00:00,EURUSD,-0.028815,-0.219292
2017-04-07 00:00:00,XAUUSD,-0.102084,0.354732
2017-04-07 12:00:00,EURUSD,-0.028412,-0.247704
2017-04-07 20:00:00,EURUSD,-0.025033,-0.272736
2017-04-07 20:00:00,GBPUSD,-0.032108,-0.083285
2017-04-10 00:00:00,EURUSD,-0.031432,-0.304168
2017-04-10 08:00:00,EURUSD,-0.030152,-0.33432
