time,symbol,position_change,new_position
2021-01-04 00:00:00,GBPUSD,0.030669,0.305589
2021-01-04 12:00:00,GBPUSD,-0.04316,0.262429
2021-01-04 12:00:00,USDJPY,0.030969,-0.595337
2021-01-04 20:00:00,USDJPY,-0.030861,-0.626199
2021-01-05 00:00:00,XAUUSD,0.064026,0.346029
2021-01-05 04:00:00,GBPUSD,0.024225,0.286654
2021-01-06 08:00:00,XAUUSD,0.057244,0.403273
2021-01-06 12:00:00,GBPUSD,-0.040554,0.2461
2021-01-06 12:00:00,USDJPY,0.160176,-0.466022
2021-01-06 12:00:00,XAUUSD,-0.166344,0.236929
2021-01-06 16:00:00,EURUSD,-0.039806,0.546338
2021-01-06 16:00:00,USDJPY,0.042724,-0.423298
2021-01-07 12:00:00,USDJPY,0.036531,-0.386768
2021-01-08 04:00:00,GBPUSD,0.025227,0.271327
2021-01-11 00:00:00,XAUUSD,-0.056491,0.180437
2021-01-11 08:00:00,GBPUSD,0.024851,0.296178
2021-01-12 16:00:00,USDJPY,0.043553,-0.343215
2021-01-12 16:00:00,XAUUSD,-0.056164,0.124273
2021-01-13 08:00:00,GBPUSD,0.023725,0.319903
2021-01-14 04:00:00,GBPUSD,0.024675,0.344578
2021-01-14 20:00:00,GBPUSD,0.024972,0.369551
2021-01-15 04:00:00,USDJPY,-0.032897,-0.376112
2021-01-17 20:00:00,XAUUSD,-0.059578,0.064695
2021-01-18 16:00:00,USDJPY,-0.03551,-0.411622
2021-01-19 00:00:00,USDJPY,0.039047,-0.372575
2021-01-19 16:00:00,USDJPY,-0.027501,-0.400076
2021-01-20 08:00:00,EURUSD,-0.037755,0.508583
2021-01-21 04:00:00,USDJPY,-0.032816,-0.432892
2021-01-22 00:00:00,GBPUSD,0.024298,0.393849
2021-01-22 00:00:00,USDJPY,-0.028325,-0.461217
2021-01-24 20:00:00,EURUSD,0.035354,0.543937
2021-01-25 16:00:00,USDJPY,-0.028775,-0.489992
2021-01-26 12:00:00,EURUSD,-0.034447,0.50949
2021-01-26 12:00:00,GBPUSD,-0.069462,0.324386
2021-01-27 00:00:00,GBPUSD,0.026255,0.350641
2021-01-27 12:00:00,USDJPY,0.042901,-0.447091
2021-01-28 04:00:00,GBPUSD,0.031417,0.382059
2021-01-28 04:00:00,USDJPY,0.02947,-0.417621
2021-01-28 12:00:00,GBPUSD,-0.051981,0.330078
2021-01-29 00:00:00,USDJPY,0.025468,-0.392153
2021-01-29 04:00:00,GBPUSD,0.025234,0.355311
2021-01-29 12:00:00,USDJPY,0.033191,-0.358963
2021-01-29 16:00:00,EURUSD,-0.036015,0.473475
2021-01-29 20:00:00,GBPUSD,0.026615,0.381927
2021-01-31 20:00:00,USDJPY,0.026611,-0.332351
2021-02-01 08:00:00,USDJPY,0.02607,-0.306281
2021-02-01 20:00:00,USDJPY,0.032183,-0.274098
2021-02-02 08:00:00,EURUSD,-0.060661,0.412814
2021-02-02 08:00:00,USDJPY,0.032847,-0.241251
2021-02-02 16:00:00,USDJPY,0.026633,-0.214617
2021-02-03 04:00:00,GBPUSD,0.023576,0.405503
2021-02-03 04:00:00,USDJPY,0.035621,-0.178996
2021-02-03 12:00:00,USDJPY,0.026622,-0.152374
2021-02-03 20:00:00,EURUSD,-0.03672,0.376094
2021-02-04 00:00:00,XAUUSD,-0.053871,0.010824
2021-02-04 04:00:00,USDJPY,0.029134,-0.12324
2021-02-04 12:00:00,GBPUSD,-0.115643,0.28986
2021-02-04 16:00:00,USDJPY,0.025751,-0.097488
2021-02-04 20:00:00,EURUSD,-0.037554,0.33854
2021-02-05 04:00:00,GBPUSD,0.027035,0.316896
2021-02-05 04:00:00,XAUUSD,-0.05359,-0.042766
2021-02-05 08:00:00,USDJPY,0.032165,-0.065323
2021-02-05 12:00:00,EURUSD,-0.048564,0.289976
2021-02-05 20:00:00,GBPUSD,0.028316,0.345211
2021-02-05 20:00:00,USDJPY,0.026722,-0.038601
2021-02-08 04:00:00,GBPUSD,0.035071,0.380282
2021-02-08 08:00:00,GBPUSD,-0.032132,0.34815
2021-02-08 12:00:00,GBPUSD,-0.027402,0.320749
2021-02-08 12:00:00,USDJPY,0.051275,0.012674
2021-02-09 04:00:00,GBPUSD,0.03499,0.355739
2021-02-09 16:00:00,GBPUSD,0.034358,0.390097
2021-02-10 00:00:00,EURUSD,0.041854,0.33183
2021-02-10 00:00:00,GBPUSD,0.030053,0.42015
2021-02-10 04:00:00,USDJPY,-0.028232,-0.015558
2021-02-10 08:00:00,GBPUSD,0.024984,0.445135
2021-02-10 16:00:00,EURUSD,0.037906,0.369736
2021-02-11 08:00:00,EURUSD,0.036513,0.406249
2021-02-11 16:00:00,USDJPY,-0.027069,-0.042626
2021-02-12 08:00:00,EURUSD,0.036997,0.443246
2021-02-15 08:00:00,EURUSD,0.037381,0.480627
2021-02-15 12:00:00,USDJPY,0.02975,-0.012876
2021-02-16 00:00:00,USDJPY,0.026248,0.013372
2021-02-16 04:00:00,GBPUSD,0.023899,0.469034
2021-02-16 08:00:00,XAUUSD,-0.055842,-0.098608
2021-02-16 12:00:00,EURUSD,-0.048112,0.432515
2021-02-16 16:00:00,USDJPY,0.031981,0.045354
2021-02-17 04:00:00,USDJPY,0.035911,0.081264
2021-02-17 16:00:00,USDJPY,0.036653,0.117917
2021-02-18 00:00:00,XAUUSD,-0.055762,-0.15437
2021-02-18 04:00:00,USDJPY,0.031832,0.149749
2021-02-18 08:00:00,EURUSD,-0.040589,0.391925
2021-02-18 20:00:00,USDJPY,0.02705,0.176799
2021-02-18 20:00:00,XAUUSD,-0.060788,-0.215158
2021-02-22 04:00:00,EURUSD,0.03567,0.427595
2021-02-22 12:00:00,USDJPY,-0.056356,0.120444
2021-02-23 00:00:00,GBPUSD,0.023904,0.492938
2021-02-23 08:00:00,EURUSD,0.035872,0.463467
2021-02-24 04:00:00,EURUSD,0.04622,0.509688
2021-02-24 12:00:00,EURUSD,-0.037293,0.472394
2021-02-25 00:00:00,USDJPY,0.03075,0.151193
2021-02-25 12:00:00,USDJPY,0.033374,0.184568
2021-02-25 16:00:00,EURUSD,-0.056147,0.416247
2021-02-25 20:00:00,XAUUSD,-0.054074,-0.269233
2021-02-26 12:00:00,EURUSD,-0.035359,0.380888
2021-02-26 12:00:00,XAUUSD,0.053289,-0.215944
2021-02-26 16:00:00,EURUSD,-0.06135,0.319538
2021-02-26 16:00:00,GBPUSD,-0.025418,0.46752
2021-02-26 16:00:00,USDJPY,0.031962,0.216529
2021-03-01 00:00:00,USDJPY,0.037548,0.254078
2021-03-01 08:00:00,USDJPY,0.033272,0.287349
2021-03-01 12:00:00,XAUUSD,-0.052376,-0.26832
2021-03-01 16:00:00,GBPUSD,0.029,0.49652
2021-03-01 16:00:00,USDJPY,0.028059,0.315408
2021-03-02 00:00:00,USDJPY,0.037005,0.352413
2021-03-02 12:00:00,XAUUSD,-0.056789,-0.325109
2021-03-02 16:00:00,USDJPY,0.029558,0.381971
2021-03-03 04:00:00,USDJPY,0.029372,0.411343
2021-03-03 12:00:00,XAUUSD,-0.064884,-0.389993
2021-03-03 16:00:00,USDJPY,0.02579,0.437132
2021-03-04 00:00:00,XAUUSD,-0.060987,-0.45098
2021-03-04 04:00:00,USDJPY,0.035,0.472133
2021-03-04 16:00:00,EURUSD,-0.090383,0.229155
2021-03-04 16:00:00,GBPUSD,-0.102695,0.393825
2021-03-05 08:00:00,USDJPY,0.035567,0.5077
2021-03-05 08:00:00,XAUUSD,-0.069044,-0.520023
2021-03-05 16:00:00,EURUSD,-0.035385,0.19377
2021-03-05 20:00:00,USDJPY,0.028113,0.535812
2021-03-08 04:00:00,XAUUSD,-0.054212,-0.574235
2021-03-08 08:00:00,EURUSD,-0.044572,0.149198
2021-03-08 08:00:00,USDJPY,0.027188,0.563
2021-03-09 00:00:00,EURUSD,-0.046492,0.102705
2021-03-09 00:00:00,USDJPY,0.026136,0.589137
2021-03-09 16:00:00,EURUSD,-0.039067,0.063639
2021-03-09 16:00:00,GBPUSD,0.03144,0.425265
2021-03-10 04:00:00,XAUUSD,-0.056367,-0.630602
2021-03-10 08:00:00,GBPUSD,0.028203,0.453468
2021-03-10 12:00:00,EURUSD,-0.035291,0.028348
2021-03-10 12:00:00,USDJPY,0.027429,0.616566
2021-03-11 04:00:00,GBPUSD,0.027831,0.481299
2021-03-11 12:00:00,GBPUSD,0.025867,0.507167
2021-03-11 12:00:00,USDJPY,0.025975,0.642541
2021-03-12 00:00:00,XAUUSD,-0.054069,-0.684671
2021-03-12 08:00:00,GBPUSD,-0.043857,0.46331
2021-03-12 16:00:00,USDJPY,0.033633,0.676175
2021-03-15 00:00:00,GBPUSD,0.032387,0.495697
2021-03-15 04:00:00,USDJPY,0.031697,0.707871
2021-03-15 16:00:00,GBPUSD,-0.034683,0.461014
2021-03-15 16:00:00,USDJPY,0.028561,0.736432
2021-03-15 20:00:00,EURUSD,-0.035356,-0.007008
2021-03-16 04:00:00,USDJPY,0.034948,0.77138
2021-03-16 08:00:00,GBPUSD,-0.031752,0.429261
2021-03-17 00:00:00,GBPUSD,0.02565,0.454911
2021-03-17 00:00:00,USDJPY,0.036165,0.807545
2021-03-17 04:00:00,XAUUSD,-0.060459,-0.74513
2021-03-17 12:00:00,USDJPY,0.028131,0.835676
2021-03-17 16:00:00,GBPUSD,-0.067349,0.387562
