open_time,close_time,direction,lots,entry,exit,pnl,r_multiple,confidence,exit_reason
2015-01-21 03:00:00,2015-01-21 14:00:00,buy,0.03,1296.32,1293.69,-7.89,-0.23,med,trail_stop
2015-01-21 15:00:00,2015-01-23 07:00:00,buy,0.02,1293.93,1292.94,-1.99,-0.07,med,trail_stop
2015-01-23 08:00:00,2015-01-23 15:00:00,buy,0.01,1294.04,1288.35,-5.69,-0.51,low,trail_stop
2015-01-27 17:00:00,2015-01-28 19:00:00,buy,0.01,1293.06,1279.76,-13.31,-1.01,low,stop_loss
2015-01-30 20:00:00,2015-02-02 14:00:00,buy,0.01,1282.39,1267.68,-14.71,-1.01,low,stop_loss
2015-02-03 08:00:00,2015-02-03 12:00:00,buy,0.01,1283.16,1272.39,-10.77,-1.01,low,stop_loss
2015-02-03 13:00:00,2015-02-03 15:00:00,buy,0.01,1271.4,1258.99,-12.42,-1.01,low,stop_loss
2015-02-05 02:00:00,2015-02-05 11:00:00,buy,0.01,1272.03,1259.08,-12.95,-1.01,low,stop_loss
2015-02-06 09:00:00,2015-02-06 13:00:00,buy,0.02,1267.38,1258.41,-17.93,-1.01,low,stop_loss
2015-02-13 07:00:00,2015-02-13 18:00:00,buy,0.02,1230.49,1226.68,-7.62,-0.47,low,trail_stop
2015-02-13 19:00:00,2015-02-17 04:00:00,buy,0.03,1228.69,1226.9,-5.35,-0.19,med,trail_stop
2015-02-19 02:00:00,2015-02-19 14:00:00,buy,0.01,1215.71,1212.63,-3.08,-0.3,low,trail_stop
2015-02-19 15:00:00,2015-02-20 09:00:00,buy,0.03,1209.76,1202.26,-22.52,-0.67,med,trail_stop
2015-02-24 01:00:00,2015-02-24 09:00:00,buy,0.01,1204.39,1194.6,-9.79,-1.01,low,stop_loss
2015-02-25 00:00:00,2015-02-26 14:00:00,buy,0.01,1204.95,1209.03,4.08,0.38,low,trail_stop
2015-02-26 15:00:00,2015-03-02 12:00:00,buy,0.04,1208.56,1213.26,18.78,0.48,high,trail_stop
2015-03-02 13:00:00,2015-03-02 15:00:00,buy,0.03,1216.49,1210.56,-17.79,-0.65,med,trail_stop
2015-03-13 08:00:00,2015-03-16 11:00:00,buy,0.02,1159.26,1155.65,-7.21,-0.43,low,trail_stop
