signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2024-05-09 15:00:00,2024-05-09 15:30:00,buy,0.607990289884221,0.01,1.0763,1.0753000000000001,1.0793,1.0753000000000001,1.0793,10.0,30.0,1,1,0.0,2024-05-09 15:45:00,1.07594,bar_end,-5.40000000000138,-0.540000000000138,EURUSD,
2024-05-15 16:00:00,2024-05-15 16:30:00,sell,0.6160255742438562,0.01,1.08448,1.08548,1.0814800000000002,1.08548,1.0814800000000002,10.0,30.0,1,1,13.100000000001444,2024-05-15 16:45:00,1.08351,bar_end,7.900000000001374,0.7900000000001375,EURUSD,
2024-06-07 15:00:00,2024-06-07 15:30:00,sell,0.6024809345253297,0.01,1.08314,1.0841399999999999,1.08014,1.0841399999999999,1.08014,10.0,30.0,1,1,7.299999999998974,2024-06-07 15:45:00,1.08333,bar_end,-3.6999999999991244,-0.36999999999991245,EURUSD,
2024-06-12 15:15:00,2024-06-12 15:45:00,buy,0.6075174231554146,0.01,1.0828,1.0818,1.0857999999999999,1.0818,1.0857999999999999,10.0,30.0,1,1,0.5000000000010552,2024-06-12 16:00:00,1.08284,bar_end,-1.3999999999996,-0.13999999999996,EURUSD,
2024-06-13 16:30:00,2024-06-13 17:00:00,sell,0.6194124999266926,0.01,1.07817,1.07917,1.0751700000000002,1.07917,1.0751700000000002,10.0,30.0,1,1,9.700000000001374,2024-06-13 17:15:00,1.07753,bar_end,4.599999999999739,0.45999999999997393,EURUSD,
2024-07-08 00:45:00,2024-07-08 01:15:00,buy,0.6528815065456779,0.01,1.08277,1.0817700000000001,1.08577,1.0817700000000001,1.08577,10.0,30.0,1,1,0.10000000000065512,2024-07-08 01:30:00,1.08265,bar_end,-3.0000000000012,-0.30000000000012,EURUSD,
2024-08-08 15:00:00,2024-08-08 15:30:00,sell,0.7871438352323706,0.01,1.09041,1.09141,1.0874100000000002,1.09141,1.0874100000000002,10.0,30.0,2,2,12.400000000001299,2024-08-08 16:00:00,1.09004,bar_end,1.900000000002035,0.1900000000002035,EURUSD,
2024-08-15 15:00:00,2024-08-15 15:30:00,sell,0.7093573288087198,0.01,1.096,1.097,1.0930000000000002,1.097,1.0930000000000002,10.0,30.0,2,2,10.300000000000864,2024-08-15 16:00:00,1.09527,bar_end,5.500000000001195,0.5500000000001195,EURUSD,
2024-08-15 17:00:00,2024-08-15 17:30:00,buy,0.6341405059967403,0.01,1.0978999999999999,1.0969,1.1008999999999998,1.0969,1.1008999999999998,10.0,30.0,1,1,7.300000000001194,2024-08-15 17:45:00,1.09831,bar_end,2.3000000000002148,0.23000000000002147,EURUSD,
2024-09-06 16:00:00,2024-09-06 16:30:00,sell,0.6499568058647904,0.01,1.10728,1.10828,1.1042800000000002,1.10828,1.1042800000000002,10.0,30.0,1,1,7.099999999999884,2024-09-06 16:45:00,1.10828,trail_sl,-11.7999999999989,-1.17999999999989,EURUSD,
2024-09-27 15:00:00,2024-09-27 15:30:00,buy,0.7622455530084493,0.01,1.11846,1.1191900000000001,1.12146,1.1174600000000001,1.12146,10.0,30.0,2,1,17.300000000000093,2024-09-27 15:45:00,1.1191900000000001,trail_sl,5.500000000001195,0.5500000000001195,EURUSD,
2024-10-30 16:00:00,2024-10-30 16:30:00,buy,0.6472795708522222,0.01,1.0832,1.0822,1.0861999999999998,1.0822,1.0861999999999998,10.0,30.0,1,1,12.400000000001299,2024-10-30 16:45:00,1.08434,bar_end,9.600000000001408,0.9600000000001409,EURUSD,
2024-11-13 16:00:00,2024-11-13 16:30:00,sell,0.8802142250344845,0.01,1.06143,1.05862,1.0584300000000002,1.06243,1.0584300000000002,10.0,30.0,4,1,38.10000000000091,2024-11-13 16:45:00,1.05862,trail_sl,26.30000000000201,2.630000000000201,EURUSD,
2024-11-14 16:30:00,2024-11-14 17:00:00,sell,0.6025192298247847,0.01,1.05616,1.0571599999999999,1.05316,1.0571599999999999,1.05316,10.0,30.0,1,1,0.5999999999994898,2024-11-14 17:15:00,1.0571599999999999,trail_sl,-11.7999999999989,-1.17999999999989,EURUSD,
2024-11-15 18:00:00,2024-11-15 18:30:00,buy,0.6012921712792697,0.01,1.05452,1.05352,1.0575199999999998,1.05352,1.0575199999999998,10.0,30.0,1,1,6.40000000000196,2024-11-15 18:45:00,1.05513,bar_end,4.2999999999999945,0.42999999999999944,EURUSD,
