signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars
2024-05-09 15:00:00,2024-05-09 15:00:00,buy,0.6087445881109737,0.01,1.07341,1.07241,1.0764099999999999,10.0,30.0,1,1,1.500000000000945,2024-05-09 15:15:00,1.07336,bar_end,-2.2999999999988345,-0.22999999999988346
2024-05-09 15:15:00,2024-05-09 15:15:00,buy,0.603753773601239,0.01,1.07349,1.07525,1.07649,10.0,30.0,1,1,27.599999999998737,2024-05-09 15:30:00,1.07525,trail_sl,15.799999999999837,1.5799999999999839
2024-06-07 15:00:00,2024-06-07 15:00:00,sell,0.6743878212924507,0.01,1.08936,1.09036,1.0863600000000002,10.0,30.0,1,1,0.6000000000017103,2024-06-07 15:15:00,1.08945,bar_end,-2.6999999999992346,-0.26999999999992347
2024-06-12 15:00:00,2024-06-12 15:00:00,buy,0.6053825482888446,0.01,1.07666,1.07566,1.0796599999999998,10.0,30.0,1,1,1.500000000000945,2024-06-12 15:15:00,1.07669,bar_end,-1.5000000000002551,-0.1500000000000255
2024-09-06 16:00:00,2024-09-06 16:00:00,sell,0.6428036860199355,0.01,1.1105800000000001,1.1098199999999998,1.1075800000000002,10.0,30.0,1,1,17.60000000000206,2024-09-06 16:15:00,1.1098199999999998,trail_sl,5.80000000000316,0.580000000000316
2024-09-27 15:00:00,2024-09-27 15:00:00,buy,0.7215975318684834,0.01,1.11586,1.11734,1.11886,10.0,30.0,2,2,24.799999999998157,2024-09-27 15:30:00,1.11734,trail_sl,12.999999999999257,1.2999999999999259
2024-11-13 16:00:00,2024-11-13 16:00:00,sell,0.8502590935039162,0.01,1.0632000000000001,1.0612199999999998,1.0602000000000003,10.0,30.0,4,2,29.800000000002047,2024-11-13 16:30:00,1.0612199999999998,trail_sl,18.000000000003148,1.800000000000315
2024-11-13 16:30:00,2024-11-13 16:30:00,sell,0.6286649124252053,0.01,1.06143,1.05862,1.0584300000000002,10.0,30.0,1,1,38.10000000000091,2024-11-13 16:45:00,1.05862,trail_sl,26.30000000000201,2.630000000000201
2024-11-22 10:00:00,2024-11-22 10:00:00,sell,0.6266506623322535,0.01,1.0494700000000001,1.0476299999999998,1.0464700000000002,10.0,30.0,1,1,28.400000000001757,2024-11-22 10:15:00,1.0476299999999998,trail_sl,16.600000000002858,1.660000000000286
2024-11-25 00:15:00,2024-11-25 00:15:00,sell,0.7166182926199545,0.01,1.0465200000000001,1.04752,1.0435200000000002,10.0,30.0,2,1,0.0,2024-11-25 00:30:00,1.04752,trail_sl,-11.7999999999989,-1.17999999999989
2024-11-25 00:30:00,2024-11-25 00:30:00,sell,0.7654864342641556,0.01,1.04786,1.04886,1.0448600000000001,10.0,30.0,2,2,14.799999999999258,2024-11-25 01:00:00,1.04837,bar_end,-6.900000000000104,-0.6900000000000104
2024-11-27 13:30:00,2024-11-27 13:30:00,buy,0.6119396218063106,0.01,1.05246,1.05146,1.0554599999999998,10.0,30.0,1,1,3.1000000000003247,2024-11-27 13:45:00,1.05262,bar_end,-0.20000000000062035,-0.020000000000062034
2024-12-05 17:30:00,2024-12-05 17:30:00,buy,0.617772523929903,0.01,1.05534,1.0566300000000002,1.0583399999999998,10.0,30.0,1,1,22.900000000001253,2024-12-05 17:45:00,1.0566300000000002,trail_sl,11.100000000002353,1.1100000000002355
2024-12-06 15:00:00,2024-12-06 15:00:00,buy,0.6087072438592326,0.01,1.05842,1.05742,1.0614199999999998,10.0,30.0,1,1,5.60000000000116,2024-12-06 15:15:00,1.05846,bar_end,-1.3999999999996,-0.13999999999996
2024-12-12 16:00:00,2024-12-12 16:00:00,buy,0.8302836618157046,0.01,1.04789,1.0484200000000001,1.0508899999999999,10.0,30.0,4,1,15.300000000000313,2024-12-12 16:15:00,1.0484200000000001,trail_sl,3.500000000001415,0.3500000000001415
2024-12-12 16:15:00,2024-12-12 16:15:00,buy,0.7970649690964821,0.01,1.04826,1.0496500000000002,1.0512599999999999,10.0,30.0,2,1,23.900000000001143,2024-12-12 16:30:00,1.0496500000000002,trail_sl,12.100000000002243,1.2100000000002242
2024-12-12 17:00:00,2024-12-12 17:00:00,sell,0.7248663329715777,0.01,1.0501800000000001,1.04934,1.0471800000000002,10.0,30.0,2,1,18.400000000000638,2024-12-12 17:15:00,1.04934,trail_sl,6.60000000000174,0.660000000000174
2024-12-30 11:00:00,2024-12-30 11:00:00,buy,0.6715571114888821,0.01,1.04158,1.04058,1.0445799999999998,10.0,30.0,1,1,2.6999999999999247,2024-12-30 11:15:00,1.04182,bar_end,0.6000000000001797,0.060000000000017976
2024-12-30 15:00:00,2024-12-30 15:00:00,sell,0.8738017517463623,0.01,1.04386,1.0395299999999998,1.0408600000000001,10.0,30.0,4,3,53.300000000000566,2024-12-30 15:45:00,1.0395299999999998,trail_sl,41.50000000000167,4.150000000000167
2025-01-10 15:00:00,2025-01-10 15:00:00,sell,0.8955382638772285,0.01,1.0305,1.0223399999999998,1.0275,10.0,30.0,4,2,91.60000000000056,2025-01-10 15:30:00,1.0223399999999998,trail_sl,79.80000000000167,7.980000000000167
2025-01-10 16:30:00,2025-01-10 16:30:00,sell,0.6449129913291141,0.01,1.0271000000000001,1.02575,1.0241000000000002,10.0,30.0,1,1,23.500000000000743,2025-01-10 16:45:00,1.02575,trail_sl,11.700000000001843,1.1700000000001844
2025-01-14 16:00:00,2025-01-14 16:00:00,buy,0.6121383912967603,0.01,1.02526,1.0258800000000001,1.02826,10.0,30.0,1,1,16.199999999999548,2025-01-14 16:15:00,1.0258800000000001,trail_sl,4.40000000000065,0.44000000000006495
2025-01-15 15:00:00,2025-01-15 15:00:00,buy,0.7801557622895116,0.01,1.0298399999999999,1.03444,1.0328399999999998,10.0,30.0,2,2,56.00000000000049,2025-01-15 15:30:00,1.03444,trail_sl,44.200000000001594,4.420000000000159
2025-01-15 17:15:00,2025-01-15 17:15:00,sell,0.6385182726770114,0.01,1.0325,1.0334999999999999,1.0295,10.0,30.0,1,1,11.200000000000099,2025-01-15 17:30:00,1.03148,bar_end,8.400000000000208,0.8400000000000207
2025-01-17 17:00:00,2025-01-17 17:00:00,sell,0.6608270962722658,0.01,1.03226,1.0332599999999998,1.02926,10.0,30.0,1,1,13.999999999998458,2025-01-17 17:15:00,1.03145,bar_end,6.299999999999774,0.6299999999999775
2025-01-17 17:15:00,2025-01-17 17:15:00,sell,0.6598677180993895,0.01,1.03132,1.03232,1.0283200000000001,10.0,30.0,1,1,13.600000000000279,2025-01-17 17:30:00,1.03063,bar_end,5.100000000000795,0.5100000000000795
2025-01-17 18:30:00,2025-01-17 18:30:00,sell,0.6210595607055941,0.01,1.02973,1.02918,1.0267300000000001,10.0,30.0,1,1,15.499999999999403,2025-01-17 18:45:00,1.02918,trail_sl,3.7000000000005047,0.37000000000005046
2025-01-24 10:15:00,2025-01-24 10:15:00,sell,0.6167764376684696,0.01,1.04772,1.0487199999999999,1.04472,10.0,30.0,1,1,0.0,2025-01-24 10:30:00,1.0487199999999999,trail_sl,-11.7999999999989,-1.17999999999989
2025-01-30 15:00:00,2025-01-30 15:00:00,buy,0.8707066193889057,0.01,1.04071,1.04498,1.04371,10.0,30.0,4,3,52.69999999999886,2025-01-30 15:45:00,1.04498,trail_sl,40.89999999999996,4.089999999999996
2025-01-30 16:00:00,2025-01-30 16:00:00,sell,0.7285846494964211,0.01,1.04372,1.0447199999999999,1.04072,10.0,30.0,2,2,14.099999999999113,2025-01-30 16:30:00,1.04266,bar_end,8.800000000000608,0.8800000000000608
2025-01-31 17:00:00,2025-01-31 17:00:00,buy,0.6399108928831164,0.01,1.0372,1.0362,1.0401999999999998,10.0,30.0,1,1,3.5000000000007248,2025-01-31 17:15:00,1.03753,bar_end,1.500000000001635,0.1500000000001635
2025-01-31 17:15:00,2025-01-31 17:15:00,buy,0.6461262237800411,0.01,1.03766,1.0366600000000001,1.04066,10.0,30.0,1,1,7.200000000000539,2025-01-31 17:30:00,1.03785,bar_end,0.09999999999912457,0.009999999999912457
2025-01-31 17:30:00,2025-01-31 17:30:00,buy,0.6239060914396293,0.01,1.03798,1.0390700000000002,1.0409799999999998,10.0,30.0,1,1,20.900000000001473,2025-01-31 17:45:00,1.0390700000000002,trail_sl,9.100000000002574,0.9100000000002574
2025-01-31 20:00:00,2025-01-31 20:00:00,sell,0.7781718812517385,0.01,1.04184,1.0383699999999998,1.0388400000000002,10.0,30.0,2,1,44.70000000000196,2025-01-31 20:15:00,1.0383699999999998,trail_sl,32.90000000000306,3.290000000000306
2025-02-03 17:00:00,2025-02-03 17:00:00,buy,0.830051749209329,0.01,1.0256399999999999,1.0311000000000001,1.0286399999999998,10.0,30.0,4,1,64.60000000000132,2025-02-03 17:15:00,1.0311000000000001,trail_sl,52.80000000000243,5.280000000000244
2025-02-03 18:30:00,2025-02-03 18:30:00,sell,0.6577674314480229,0.01,1.03021,1.0282799999999999,1.0272100000000002,10.0,30.0,1,1,29.300000000000992,2025-02-03 18:45:00,1.0282799999999999,trail_sl,17.500000000002093,1.7500000000002092
2025-02-07 17:30:00,2025-02-07 17:30:00,sell,0.6222584861331838,0.01,1.03763,1.0337399999999999,1.0346300000000002,10.0,30.0,1,1,48.90000000000061,2025-02-07 17:45:00,1.0337399999999999,trail_sl,37.100000000001714,3.710000000000172
2025-02-12 15:00:00,2025-02-12 15:00:00,sell,0.8325118016174741,0.01,1.03685,1.0327,1.0338500000000002,10.0,30.0,4,2,51.49999999999988,2025-02-12 15:30:00,1.0327,trail_sl,39.70000000000098,3.9700000000000983
2025-02-12 17:00:00,2025-02-12 17:00:00,buy,0.778294248583368,0.01,1.03419,1.0364000000000002,1.0371899999999998,10.0,30.0,2,1,32.10000000000157,2025-02-12 17:15:00,1.0364000000000002,trail_sl,20.300000000002672,2.030000000000267
2025-02-12 18:00:00,2025-02-12 18:00:00,buy,0.7146227113678958,0.01,1.0359,1.0349000000000002,1.0389,10.0,30.0,2,2,11.600000000000499,2025-02-12 18:30:00,1.03692,bar_end,8.400000000000208,0.8400000000000207
2025-02-12 18:30:00,2025-02-12 18:30:00,buy,0.712529676175423,0.01,1.03705,1.0385700000000002,1.04005,10.0,30.0,2,1,25.200000000000777,2025-02-12 18:45:00,1.0385700000000002,trail_sl,13.400000000001878,1.340000000000188
2025-02-26 19:15:00,2025-02-26 19:15:00,sell,0.626736174350925,0.01,1.0522,1.04998,1.0492000000000001,10.0,30.0,1,1,32.2,2025-02-26 19:30:00,1.04998,trail_sl,20.400000000001107,2.040000000000111
2025-02-27 15:00:00,2025-02-27 15:00:00,sell,0.7605136369094165,0.01,1.04749,1.0468199999999999,1.0444900000000001,10.0,30.0,2,2,16.700000000000603,2025-02-27 15:30:00,1.0468199999999999,trail_sl,4.900000000001705,0.49000000000017047
2025-02-27 15:30:00,2025-02-27 15:30:00,sell,0.7203545285911037,0.01,1.04582,1.04297,1.04282,10.0,30.0,2,1,38.49999999999909,2025-02-27 15:45:00,1.04297,trail_sl,26.70000000000019,2.6700000000000195
2025-03-05 16:45:00,2025-03-05 16:45:00,sell,0.6226372931852749,0.01,1.07673,1.0752199999999998,1.07373,10.0,30.0,1,1,25.100000000000122,2025-03-05 17:00:00,1.0752199999999998,trail_sl,13.300000000001223,1.3300000000001222
