signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2025-01-29 16:00:00,2025-01-29 16:15:00,sell,0.7349830877316172,0.01,155.41100000000003,155.274,155.11100000000002,155.51100000000002,155.11100000000002,10.0,30.0,2,2,23.70000000000232,2025-01-29 16:45:00,155.274,trail_sl,11.900000000002887,1.1900000000002888,USDJPY,
2025-01-30 14:00:00,2025-01-30 14:15:00,sell,0.7297521009239237,0.01,154.34400000000002,154.197,154.044,154.44400000000002,154.044,10.0,30.0,2,2,24.70000000000141,2025-01-30 14:45:00,154.197,trail_sl,12.900000000001977,1.2900000000001979,USDJPY,
2025-01-30 15:30:00,2025-01-30 15:45:00,sell,0.7115632092769364,0.01,153.89600000000002,153.996,153.596,153.996,153.596,10.0,30.0,2,1,5.100000000001614,2025-01-30 16:00:00,153.996,trail_sl,-11.799999999999432,-1.179999999999943,USDJPY,
2025-01-31 17:15:00,2025-01-31 17:30:00,buy,0.6990865500033362,0.01,154.77599999999998,154.676,155.076,154.676,155.076,10.0,30.0,1,1,9.900000000001796,2025-01-31 17:45:00,154.82,bar_end,2.6000000000011143,0.2600000000001114,USDJPY,
2025-02-03 00:00:00,2025-02-03 00:15:00,buy,0.7329203530198372,0.01,154.96099999999998,154.861,155.261,154.861,155.261,10.0,30.0,2,2,5.900000000002592,2025-02-03 00:45:00,154.986,bar_end,0.7000000000005684,0.07000000000005685,USDJPY,
2025-02-03 02:00:00,2025-02-03 02:15:00,buy,0.8423162722738499,0.01,155.53799999999998,155.703,155.838,155.438,155.838,10.0,30.0,4,1,26.500000000001478,2025-02-03 02:30:00,155.703,trail_sl,14.700000000002046,1.4700000000002047,USDJPY,
2025-02-03 17:00:00,2025-02-03 17:15:00,buy,0.7295807699681038,0.01,154.70299999999997,154.764,155.003,154.60299999999998,155.003,10.0,30.0,2,1,16.10000000000298,2025-02-03 17:30:00,154.764,trail_sl,4.300000000003547,0.4300000000003547,USDJPY,
2025-02-04 11:15:00,2025-02-04 11:30:00,buy,0.6984921041747296,0.01,155.26199999999997,155.16199999999998,155.56199999999998,155.16199999999998,155.56199999999998,10.0,30.0,1,1,9.300000000001774,2025-02-04 11:45:00,155.34,bar_end,6.000000000003138,0.6000000000003138,USDJPY,
2025-02-05 16:00:00,2025-02-05 16:15:00,sell,0.7117527219693427,0.01,152.99300000000002,152.87099999999998,152.693,153.09300000000002,152.693,10.0,30.0,2,2,22.200000000003683,2025-02-05 16:45:00,152.87099999999998,trail_sl,10.400000000004251,1.0400000000004253,USDJPY,
2025-02-06 15:00:00,2025-02-06 15:15:00,sell,0.7646611123352167,0.01,152.36900000000003,152.28799999999998,152.06900000000002,152.46900000000002,152.06900000000002,10.0,30.0,2,1,18.100000000004002,2025-02-06 15:30:00,152.28799999999998,trail_sl,6.30000000000457,0.6300000000004571,USDJPY,
