signal_time,entry_time,direction,confidence,volume,entry_price,sl,tp,initial_sl,initial_tp,sl_pips,tp_pips,max_bars,bars_held,peak_pips,exit_time,exit_price,exit_reason,pnl_pips,pnl_dollars,symbol,magic
2024-05-09 15:00:00,2024-05-09 15:15:00,buy,0.607990289884221,0.01,1.0736100000000002,1.07525,1.07661,1.0726100000000003,1.07661,10.0,30.0,1,1,26.399999999997537,2024-05-09 15:30:00,1.07525,trail_sl,13.399999999998638,1.339999999999864,EURUSD,
2024-05-15 16:00:00,2024-05-15 16:15:00,sell,0.6160255742438562,0.01,1.08533,1.0863299999999998,1.08233,1.0863299999999998,1.08233,10.0,30.0,1,1,7.999999999999119,2024-05-15 16:30:00,1.08461,bar_end,4.199999999998319,0.4199999999998319,EURUSD,
2024-06-07 15:00:00,2024-06-07 15:15:00,sell,0.6024809345253297,0.01,1.0892,1.08387,1.0862,1.0901999999999998,1.0862,10.0,30.0,1,1,63.299999999999464,2024-06-07 15:30:00,1.08387,trail_sl,50.300000000000566,5.030000000000057,EURUSD,
2024-06-12 15:15:00,2024-06-12 15:30:00,buy,0.6075174231554146,0.01,1.0817800000000002,1.0807800000000003,1.08478,1.0807800000000003,1.08478,10.0,30.0,1,1,12.399999999999078,2024-06-12 15:45:00,1.08267,bar_end,5.899999999998354,0.5899999999998354,EURUSD,
2024-06-13 16:30:00,2024-06-13 16:45:00,sell,0.6194124999266926,0.01,1.07849,1.0794899999999998,1.07549,1.0794899999999998,1.07549,10.0,30.0,1,1,2.100000000000435,2024-06-13 17:00:00,1.0783,bar_end,-1.1000000000008754,-0.11000000000008754,EURUSD,
2024-07-08 00:45:00,2024-07-08 01:00:00,buy,0.6528815065456779,0.01,1.08315,1.0821500000000002,1.08615,1.0821500000000002,1.08615,10.0,30.0,1,1,0.40000000000040004,2024-07-08 01:15:00,1.08264,bar_end,-8.100000000000104,-0.8100000000000105,EURUSD,
2024-08-08 15:00:00,2024-08-08 15:15:00,sell,0.7871438352323706,0.01,1.0927099999999998,1.0908699999999998,1.08971,1.0937099999999997,1.08971,10.0,30.0,2,1,28.399999999999537,2024-08-08 15:30:00,1.0908699999999998,trail_sl,15.400000000000638,1.5400000000000638,EURUSD,
2024-08-15 15:00:00,2024-08-15 15:15:00,sell,0.7093573288087198,0.01,1.1009499999999999,1.0965299999999998,1.09795,1.1019499999999998,1.09795,10.0,30.0,2,1,54.199999999999804,2024-08-15 15:30:00,1.0965299999999998,trail_sl,41.200000000000905,4.120000000000091,EURUSD,
2024-08-15 17:00:00,2024-08-15 17:15:00,buy,0.6341405059967403,0.01,1.09778,1.09678,1.1007799999999999,1.09678,1.1007799999999999,10.0,30.0,1,1,0.2999999999997449,2024-08-15 17:30:00,1.09777,bar_end,-3.100000000000655,-0.3100000000000655,EURUSD,
2024-09-06 16:00:00,2024-09-06 16:15:00,sell,0.6499568058647904,0.01,1.1092899999999999,1.10839,1.10629,1.1102899999999998,1.10629,10.0,30.0,1,1,18.999999999997907,2024-09-06 16:30:00,1.10839,trail_sl,5.999999999999009,0.599999999999901,EURUSD,
2024-09-27 15:00:00,2024-09-27 15:15:00,buy,0.7622455530084493,0.01,1.1158000000000001,1.11734,1.1188,1.1148000000000002,1.1188,10.0,30.0,2,1,25.399999999997647,2024-09-27 15:30:00,1.11734,trail_sl,12.399999999998748,1.2399999999998748,EURUSD,
2024-10-30 16:00:00,2024-10-30 16:15:00,buy,0.6472795708522222,0.01,1.08233,1.0813300000000001,1.08533,1.0813300000000001,1.08533,10.0,30.0,1,1,8.399999999999519,2024-10-30 16:30:00,1.08307,bar_end,4.399999999999629,0.4399999999999629,EURUSD,
2024-11-13 16:00:00,2024-11-13 16:15:00,sell,0.8802142250344845,0.01,1.06182,1.0612199999999998,1.05882,1.0628199999999999,1.05882,10.0,30.0,4,1,16.00000000000046,2024-11-13 16:30:00,1.0612199999999998,trail_sl,3.0000000000015596,0.300000000000156,EURUSD,
2024-11-14 16:30:00,2024-11-14 16:45:00,sell,0.6025192298247847,0.01,1.0550199999999998,1.0560199999999997,1.05202,1.0560199999999997,1.05202,10.0,30.0,1,1,0.0,2024-11-14 17:00:00,1.0560199999999997,trail_sl,-12.999999999998899,-1.2999999999998897,EURUSD,
2024-11-15 18:00:00,2024-11-15 18:15:00,buy,0.6012921712792697,0.01,1.0549000000000002,1.0539000000000003,1.0579,1.0539000000000003,1.0579,10.0,30.0,1,1,0.0,2024-11-15 18:30:00,1.05439,bar_end,-8.100000000002325,-0.8100000000002325,EURUSD,
2024-11-18 18:30:00,2024-11-18 18:45:00,buy,0.6366609391569695,0.01,1.05884,1.0578400000000001,1.06184,1.0578400000000001,1.06184,10.0,30.0,1,1,0.700000000000145,2024-11-18 19:00:00,1.05815,bar_end,-9.900000000000794,-0.9900000000000795,EURUSD,
2024-11-19 16:30:00,2024-11-19 16:45:00,sell,0.6293448732937514,0.01,1.05701,1.05801,1.0540100000000001,1.05801,1.0540100000000001,10.0,30.0,1,1,4.500000000000615,2024-11-19 17:00:00,1.05733,bar_end,-6.20000000000098,-0.620000000000098,EURUSD,
2024-11-21 17:00:00,2024-11-21 17:15:00,sell,0.7440510902416866,0.01,1.05303,1.0518999999999998,1.05003,1.0540299999999998,1.05003,10.0,30.0,2,2,21.299999999999653,2024-11-21 17:45:00,1.0518999999999998,trail_sl,8.300000000000754,0.8300000000000753,EURUSD,
2024-11-25 19:00:00,2024-11-25 19:15:00,buy,0.754946762143956,0.01,1.04776,1.0467600000000001,1.05076,1.0467600000000001,1.05076,10.0,30.0,2,2,9.699999999999154,2024-11-25 19:45:00,1.04862,bar_end,5.600000000000829,0.560000000000083,EURUSD,
